playerName,tag,shipName,type,class,tier,lastBattle,lastUpdated,battles,winRatio,survivalRatio,survivedWins,survivalWinRatio,playerRating,adjustedRating,averageDamage,averageKills,mainBatteryAccuracy,maxDamage,maxPotentialDamage,shipsSpotted,averageShipsSpotted,averageRamKills,averageSecondaryKills,torpedoKills,torpedoAccuracy,averageScoutingDamage,maxScoutingDamage,baseCaptures,baseDefense
_Redback,R-SKY,Colbert,Random,Cruiser,10,12/2/2021,12/2/2021,1,0,0,0,0,665,0,66561,0,0,66561,1314431,0,0,0,0,0,0,24615,24615,0,96
_Redback,R-SKY,Napoli,Random,Cruiser,10,9/15/2023,9/15/2023,84,0.4881,0.2381,18,0.439,1068,1068,58583.58,0.71,2.5063,141860,2802536,58,0.69,0.0119,0.1548,11,38.2456,35667.4524,182478,1014,284
_Redback,R-SKY,Moskva,Random,Cruiser,10,9/17/2023,9/17/2023,14,0.5,0.4286,5,0.7143,1239,555.4138,57779.57,0.79,2.3958,110233,2989810,19,1.36,0,0,0,0,29612.0714,71441,189,140
_Redback,R-SKY,Puerto Rico,Random,Cruiser,10,12/14/2022,12/14/2022,2,0.5,0,0,0,509,17.5517,49851.5,0,0,58724,2020300,0,0,0,0,0,0,17524.5,26882,0,18
_Redback,R-SKY,Petropavlovsk,Random,Cruiser,10,9/13/2023,9/13/2023,14,0.3571,0.0714,1,0.2,742,332.6207,54512.79,0.57,2.3168,110764,2621800,11,0.79,0,0.0714,0,0,27344.5,72501,231,149
_Redback,R-SKY,Stalingrad,Random,Cruiser,10,9/15/2023,9/15/2023,98,0.6327,0.3367,31,0.5,1207,1207,74139.9,0.85,2.5123,179618,2878100,78,0.8,0.0204,0.0204,0,0,27951.2143,83586,576,612
_Redback,R-SKY,Incomparable,Random,Battleship,10,12/11/2022,2/9/2023,5,0.2,0,0,0,733,101.1034,68467.8,1,2.8738,96671,1828872,3,0.6,0,0,0,0,30998.2,74740,0,7
_Redback,R-SKY,Shimakaze,Random,Destroyer,10,9/15/2023,9/15/2023,22,0.5455,0.5455,8,0.6667,907,656.7931,30909.32,0.68,2.8491,99857,1356936,21,0.95,0,0,9,44.25,59330.9091,142064,945,19
_Redback,R-SKY,Yamato,Random,Battleship,10,9/13/2023,9/13/2023,118,0.5847,0.4407,44,0.6377,1759,1759,98698.82,0.97,3.3092,228688,2921400,8,0.07,0.0169,0.0339,0,0,19447.7373,80293,310,796
_Redback,R-SKY,Montana,Random,Battleship,10,9/17/2023,9/17/2023,83,0.6265,0.4458,36,0.6923,1683,1683,96172.01,1.02,4.0041,212966,3744435,6,0.07,0.0241,0.0602,0,0,21418.3373,80555,260,230
Unlooky,R-SKY,Gouden Leeuw,Random,Cruiser,10,9/17/2023,9/17/2023,121,0.4959,0.281,29,0.4833,1317,1317,85702.64,0.69,2.5164,295136,2908836,41,0.34,0,0,0,0,19262.1653,110405,856,897
Unlooky,R-SKY,Hindenburg,Random,Cruiser,10,9/14/2023,9/14/2023,245,0.4939,0.2816,62,0.5124,1168,1168,75828.61,0.56,3.1828,204930,3317400,78,0.32,0,0.0082,8,8.6154,20080.551,115431,792,1547
Unlooky,R-SKY,Grosser Kurfürst,Random,Battleship,10,9/14/2023,9/14/2023,178,0.5337,0.1629,29,0.3053,1375,1375,78709.47,0.71,3.1712,368609,4094901,52,0.29,0.0281,0.1966,0,0,22687.6348,105993,476,852
Unlooky,R-SKY,Preussen,Random,Battleship,10,9/14/2023,9/14/2023,20,0.5,0.2,4,0.4,1643,1076.4483,104528.45,0.95,3.1908,234159,3002530,5,0.25,0,0.25,0,0,29415.5,141395,184,242
Unlooky,R-SKY,Worcester,Random,Cruiser,10,9/17/2023,9/17/2023,149,0.6174,0.3356,46,0.5,1790,1790,78120.07,0.86,3.6615,221350,2463450,54,0.36,0,0,0,0,15291.6711,70198,951,2200
Unlooky,R-SKY,Bourgogne,Random,Battleship,10,9/14/2023,9/14/2023,51,0.5294,0.3333,14,0.5185,1368,1368,120990.14,1.24,3.204,276656,3174402,4,0.08,0,0.0392,0,0,18846.1961,64141,138,170
Unlooky,R-SKY,Goliath,Random,Cruiser,10,9/14/2023,9/14/2023,27,0.4074,0.3704,8,0.7273,1722,1543.8621,115023.04,1.3,2.3389,237305,3676831,13,0.48,0,0,0,0,21670.5926,75567,84,282
Unlooky,R-SKY,Schlieffen,Random,Battleship,10,9/14/2023,9/14/2023,40,0.35,0.125,5,0.3571,1318,1318,96393.2,0.88,2.7929,205673,2590954,7,0.17,0,0.575,2,27.3333,17207.825,62434,137,402
Unlooky,R-SKY,Ohio,Random,Battleship,10,9/13/2023,9/13/2023,40,0.625,0.375,15,0.6,1868,1868,120728.5,1.6,2.786,274387,4008600,6,0.15,0,0.275,0,0,25696.775,81169,215,223
Unlooky,R-SKY,Conqueror,Random,Battleship,10,9/14/2023,9/14/2023,45,0.6222,0.4667,19,0.6786,1908,1908,142466.47,1.18,3.4681,291067,3786939,4,0.09,0,0,0,0,17156.8222,68983,82,202
Unlooky,R-SKY,Jinan,Random,Cruiser,10,9/17/2023,9/17/2023,59,0.5085,0.2542,12,0.4,1417,1417,70713.78,0.8,3.0161,202420,3280888,27,0.46,0,0,10,23.6709,22139.7458,85808,718,655
Unlooky,R-SKY,St. Vincent,Random,Battleship,10,9/14/2023,9/14/2023,18,0.5,0.3333,6,0.6667,1320,773.7931,116344.67,1,2.61,194135,2565700,0,0,0,0.1111,1,11,21297.4444,78291,0,74
Unlooky,R-SKY,Henri IV,Random,Cruiser,10,9/14/2023,9/14/2023,28,0.5,0.6071,12,0.8571,2112,1966.3448,118073.36,1.5,2.408,224041,2808750,8,0.29,0,0,0,0,20111.6429,83035,198,312
Unlooky,R-SKY,Venezia,Random,Cruiser,10,9/14/2023,9/14/2023,133,0.594,0.4887,56,0.7089,1289,1289,82934.29,0.81,2.6436,173657,2810194,45,0.34,0.015,0,5,36,19103.9474,82590,835,1061
Unlooky,R-SKY,Minotaur,Random,Cruiser,10,9/16/2023,9/16/2023,114,0.5789,0.2982,33,0.5,1888,1888,79179.55,1.35,2.9911,255404,2261295,99,0.87,0.0088,0,10,30.5854,26308.0965,107306,1818,1799
Unlooky,R-SKY,Elbing,Random,Destroyer,10,9/14/2023,9/14/2023,11,0.7273,0.5455,5,0.625,1917,661.0345,81874,1,1.4004,158362,947237,9,0.82,0,0,0,0,54246.0909,135572,419,98
Unlooky,R-SKY,Puerto Rico,Random,Cruiser,10,9/13/2023,9/13/2023,45,0.5333,0.3556,13,0.5417,2014,2014,106192.13,1.09,3.0641,252658,2803432,11,0.24,0,0.0222,0,0,17977,86558,167,308
Unlooky,R-SKY,Brisbane,Random,Cruiser,10,9/14/2023,9/14/2023,65,0.5385,0.3846,21,0.6,1843,1843,78733.29,1.06,3.1506,223593,2285448,64,0.98,0,0,14,21.3253,33197.7231,101062,913,1540
Unlooky,R-SKY,Hayate,Random,Destroyer,10,9/13/2023,9/13/2023,17,0.5294,0.1765,3,0.3333,1416,781.2414,51193.94,0.82,2.3183,143701,1012065,20,1.18,0,0,9,12.7027,37247.1176,113479,529,150
Unlooky,R-SKY,Z-52,Random,Destroyer,10,9/14/2023,9/14/2023,29,0.4828,0.3103,7,0.5,1255,1211.7241,42910.79,0.55,2.2781,135279,1185803,56,1.93,0,0,1,22.2353,39189.5172,123854,1211,222
Unlooky,R-SKY,Moskva,Random,Cruiser,10,9/15/2023,9/15/2023,142,0.4155,0.2465,30,0.5085,1203,1203,69542.41,0.51,2.5232,203937,4068100,87,0.61,0,0,0,0,21011.2113,85587,414,835
Unlooky,R-SKY,Stalingrad,Random,Cruiser,10,9/17/2023,9/17/2023,135,0.5259,0.4074,47,0.662,1629,1629,101106.48,1.15,2.3119,221312,4387504,63,0.47,0.0222,0.0074,0,0,23765.0222,107749,617,1156
Unlooky,R-SKY,Marceau,Random,Destroyer,10,9/17/2023,9/17/2023,18,0.5556,0.2222,3,0.3,1282,751.5172,40519.78,0.83,3.0263,91320,1851303,35,1.94,0,0,0,0,27308.8333,125995,434,363
Unlooky,R-SKY,Marseille,Random,Cruiser,10,9/14/2023,9/14/2023,39,0.5897,0.4359,15,0.6522,1396,1396,97216.56,0.85,2.6171,202322,3199064,13,0.33,0.0256,0.0256,0,0,27110.0513,78453,294,166
Unlooky,R-SKY,Shimakaze,Random,Destroyer,10,4/15/2023,4/15/2023,10,0.4,0.3,2,0.5,1033,320.5862,35188.4,1,2.4211,63096,919300,21,2.1,0,0,2,26.7647,58922.6,202419,254,78
Unlooky,R-SKY,Za?,Random,Cruiser,10,9/13/2023,9/13/2023,56,0.5893,0.4107,21,0.6364,1431,1431,80795.27,0.61,2.6627,168072,2240700,16,0.29,0,0.0179,5,52.5,21872.6071,113041,452,375
Unlooky,R-SKY,Yamato,Random,Battleship,10,9/13/2023,9/13/2023,49,0.4082,0.3265,13,0.65,1796,1796,114130.08,0.98,2.8944,237448,4121101,3,0.06,0,0.0204,0,0,17571.4082,57187,146,131
Unlooky,R-SKY,Montana,Random,Battleship,10,9/17/2023,9/17/2023,55,0.6182,0.3818,17,0.5,1862,1862,108217.65,1.05,3.2275,229036,3743200,7,0.13,0,0.0182,0,0,16549.6545,71602,384,163
Unlooky,R-SKY,Gearing,Random,Destroyer,10,9/13/2023,9/13/2023,12,0.5833,0.25,3,0.4286,1806,685.0345,55360.33,1,2.729,82836,1539600,17,1.42,0,0,5,21.2963,46488.3333,156293,458,168
Unlooky,R-SKY,Des Moines,Random,Cruiser,10,9/13/2023,9/13/2023,104,0.5192,0.2115,19,0.3519,1779,1779,77737.38,0.87,2.6873,185558,2769596,72,0.69,0.0096,0.0192,0,0,17531.1538,92026,534,1080
JadedApprentince,B-SKY,Austin,Random,Cruiser,10,8/30/2023,8/30/2023,35,0.5714,0.4286,13,0.65,1231,1231,61269.74,0.97,2.5877,159223,2270854,21,0.6,0,0,6,24.5833,24873.0857,200956,510,279
JadedApprentince,B-SKY,Shikishima,Random,Battleship,10,9/17/2023,9/17/2023,433,0.5843,0.2633,105,0.415,1198,1198,99055.54,0.89,2.9487,251428,4473320,120,0.28,0.0185,0.1455,0,0,19231.2818,111764,1191,2137
JadedApprentince,B-SKY,Yoshino,Random,Cruiser,10,9/17/2023,9/17/2023,41,0.6585,0.3415,13,0.4815,1816,1816,77777.15,1.51,2.6136,226901,4016406,19,0.46,0,0.0732,5,49.4545,25718.3171,78259,453,315
JadedApprentince,B-SKY,Harugumo,Random,Destroyer,10,9/16/2023,9/16/2023,205,0.561,0.3268,57,0.4957,1531,1531,58385.8,0.91,2.7599,224060,1654000,304,1.48,0,0,36,23.9577,28503.722,132022,5640,1158
JadedApprentince,B-SKY,Yodo,Random,Cruiser,10,9/14/2023,9/14/2023,38,0.5526,0.3947,11,0.5238,1090,1090,57365.21,0.74,3.1853,154300,2353908,18,0.47,0,0.0263,9,56.7692,23061.2368,103527,235,476
JadedApprentince,B-SKY,Hayate,Random,Destroyer,10,9/10/2023,9/10/2023,153,0.4902,0.3529,43,0.5733,1357,1357,47258.65,1.01,2.4571,204762,1365800,275,1.8,0.0065,0,61,16.2292,39179.7712,155864,4252,913
JadedApprentince,B-SKY,Shimakaze,Random,Destroyer,10,9/16/2023,9/16/2023,301,0.6379,0.5183,131,0.6823,2134,2134,61717.74,1.26,2.2852,276510,1799500,655,2.18,0,0,206,17.9248,56210.2591,297393,11694,2135
JadedApprentince,B-SKY,Des Moines,Random,Cruiser,10,9/1/2023,9/1/2023,10,0.6,0.3,3,0.5,1812,562.3448,71525.3,1,2.3292,109193,1592058,9,0.9,0,0,0,0,42032.1,99699,101,24
JadedApprentince,B-SKY,Za?,Random,Cruiser,10,8/27/2023,8/27/2023,133,0.4887,0.3609,41,0.6308,1533,1533,81653.59,0.98,2.3086,237992,3496300,67,0.5,0.0075,0.0301,14,39.4667,23813.188,130508,1139,531
JadedApprentince,B-SKY,Yamato,Random,Battleship,10,9/17/2023,9/17/2023,151,0.5232,0.2583,35,0.443,1595,1595,91548.31,0.99,3.1368,236319,3702486,26,0.17,0.0132,0.0331,0,0,19371.6225,94700,583,754
Arice12180,B-SKY,Slava,Random,Battleship,10,9/15/2023,9/15/2023,46,0.5435,0.587,18,0.72,1848,1848,135588.11,1.28,2.2413,262910,3011200,6,0.13,0,0.0435,0,0,20097.1739,74833,80,213
Arice12180,B-SKY,Austin,Random,Cruiser,10,9/17/2023,9/17/2023,97,0.5979,0.268,25,0.431,1794,1794,91776.05,0.92,2.3661,242831,3035450,24,0.25,0.0103,0,3,23.75,18070.8041,95114,626,1020
Arice12180,B-SKY,Vermont,Random,Battleship,10,9/16/2023,9/16/2023,145,0.6483,0.5793,75,0.7979,2162,2162,136190.54,1.41,2.8173,312710,3888434,28,0.19,0,0,0,0,26636.5517,110909,619,803
Arice12180,B-SKY,Gda?sk,Random,Destroyer,10,9/15/2023,9/15/2023,30,0.6667,0.6,16,0.8,2263,2263,94445.57,1.53,2.268,202414,1308104,47,1.57,0,0,3,24.2857,33863.2333,93947,428,294
Arice12180,B-SKY,Brisbane,Random,Cruiser,10,9/13/2023,9/13/2023,2,1,0.5,1,0.5,1226,42.2759,50465.5,0,0,62421,1070838,2,1,0,0,0,0,9548.5,13111,20,77
Arice12180,B-SKY,Schlieffen,Random,Battleship,10,9/13/2023,9/13/2023,60,0.6,0.2,11,0.3056,1483,1483,96090.42,0.7,2.5356,228580,3732699,22,0.37,0,0.3,3,17.5,21790.9167,80977,325,330
Arice12180,B-SKY,Thunderer,Random,Battleship,10,9/14/2023,9/14/2023,88,0.625,0.4432,36,0.6545,1733,1733,124646.69,1.09,2.6893,301528,3248550,9,0.1,0.0114,0,0,0,24379.1591,143113,189,464
Arice12180,B-SKY,Forrest Sherman,Random,Destroyer,10,9/15/2023,9/15/2023,85,0.7412,0.5412,41,0.6508,3096,3096,112382.27,1.41,2.0919,217949,1785301,103,1.21,0.0118,0,1,36.8333,33365.9529,124176,1828,1380
Arice12180,B-SKY,Henri IV,Random,Cruiser,10,4/1/2023,5/24/2023,86,0.7558,0.5349,40,0.6154,2601,2601,137877.95,1.36,2.4757,263921,3128500,23,0.27,0,0.0116,1,63,25230.6163,114275,193,1209
Arice12180,B-SKY,Venezia,Random,Cruiser,10,7/5/2023,7/5/2023,1,1,0,0,0,1972,0,96310,1,0,96310,1849521,0,0,0,0,1,9,38481,38481,0,0
Arice12180,B-SKY,Ragnar,Random,Destroyer,10,7/18/2023,7/18/2023,77,0.6234,0.5195,36,0.75,1715,1715,78029.48,1.12,1.8935,186672,2477000,93,1.21,0.013,0,0,0,39448.9481,109681,1159,966
Arice12180,B-SKY,Minotaur,Random,Cruiser,10,9/15/2023,9/15/2023,11,0.2727,0.4545,2,0.6667,1269,437.5862,77478.82,0.64,2.8899,131494,1730200,4,0.36,0,0,1,52,11635.8182,33912,111,223
Arice12180,B-SKY,Yoshino,Random,Cruiser,10,7/18/2023,7/18/2023,35,0.4286,0.4286,11,0.7333,847,847,66920.49,0.46,2.7703,201032,2961300,10,0.29,0,0,1,260,15793.3143,65114,49,127
Arice12180,B-SKY,Harugumo,Random,Destroyer,10,6/18/2023,6/18/2023,9,0.4444,0.3333,3,0.75,1105,304.8276,45741.44,0.89,2.2564,134578,1377208,15,1.67,0,0,1,40,32777,74102,200,102
Arice12180,B-SKY,Delny,Random,Destroyer,10,9/6/2023,9/6/2023,2,1,1,2,1,2327,80.2414,106975,0.5,1.8851,109197,2673200,3,1.5,0,0,0,0,63064,70795,121,26
Arice12180,B-SKY,Marceau,Random,Destroyer,10,7/15/2023,7/15/2023,58,0.4655,0.3621,18,0.6667,1612,1612,55106.14,0.84,2.5897,195103,1918053,100,1.72,0,0,3,35.7143,38371.0172,148064,1705,579
Arice12180,B-SKY,Kléber,Random,Destroyer,10,9/15/2023,9/15/2023,3,0.6667,1,2,1,2889,199.2414,115774.33,1.33,2.0177,188043,1102000,6,2,0,0,0,0,43974.3333,84445,61,10
Arice12180,B-SKY,Worcester,Random,Cruiser,10,9/17/2023,9/17/2023,108,0.5926,0.4259,41,0.6406,2187,2187,95617.8,1.01,3.5254,188465,3164817,33,0.31,0,0,0,0,20160.787,85816,644,1082
Arice12180,B-SKY,Alexander Nevsky,Random,Cruiser,10,9/15/2023,9/15/2023,20,0.55,0.35,6,0.5455,1563,1024.0345,85082.7,1.05,2.2746,158598,3079650,12,0.6,0,0,1,20,31037.65,66732,0,267
Arice12180,B-SKY,Colbert,Random,Cruiser,10,9/15/2023,9/15/2023,128,0.625,0.4297,47,0.5875,2593,2593,128742.95,1.45,2.9917,340031,4733866,41,0.32,0,0,0,0,18646.8906,84869,969,933
Arice12180,B-SKY,Napoli,Random,Cruiser,10,9/13/2023,9/13/2023,10,0.8,0.6,6,0.75,2031,630.3103,78616,1.3,2.108,125325,2340536,6,0.6,0,0.3,1,16,19281.3,34586,146,67
Arice12180,B-SKY,Moskva,Random,Cruiser,10,9/17/2023,9/17/2023,38,0.5,0.3684,13,0.6842,2482,2482,116255.47,1.03,2.2534,224077,3334398,15,0.39,0,0,0,0,19817.3947,75588,195,388
Arice12180,B-SKY,Petropavlovsk,Random,Cruiser,10,9/15/2023,9/15/2023,254,0.5827,0.3465,83,0.5608,1872,1872,93523.73,1.02,2.1443,230804,3822995,163,0.64,0.0118,0.0197,0,0,26665.0276,151197,1893,2324
Arice12180,B-SKY,St. Vincent,Random,Battleship,10,9/15/2023,9/15/2023,11,0.5455,0.2727,3,0.5,1208,416.5517,117910.91,0.55,2.6719,203725,3358350,4,0.36,0,0,0,0,31602.0909,141928,8,12
Arice12180,B-SKY,Shimakaze,Random,Destroyer,10,9/14/2023,9/14/2023,44,0.5909,0.5909,20,0.7692,2272,2272,68777.7,1.25,1.9313,216271,1938121,69,1.57,0,0,25,18.9789,73216.7955,214516,1494,340
Arice12180,B-SKY,Za?,Random,Cruiser,10,9/14/2023,9/14/2023,138,0.5362,0.4855,51,0.6892,1634,1634,89177.14,0.84,2.2331,199672,2609832,48,0.35,0.0362,0.0145,13,27.6389,22943.2029,109068,1011,1245
Arice12180,B-SKY,Yamato,Random,Battleship,10,9/15/2023,9/15/2023,279,0.6093,0.4194,108,0.6353,2136,2136,119461.09,1.06,2.8974,282925,4750600,41,0.15,0.0036,0.0143,0,0,19749.0502,105992,525,1065
Arice12180,B-SKY,Montana,Random,Battleship,10,3/29/2023,3/29/2023,21,0.5238,0.4286,9,0.8182,2039,1406.2069,121259.71,1.24,3.0693,192059,3141041,1,0.05,0,0.0476,0,0,23307.5714,55208,15,84
Arice12180,B-SKY,Des Moines,Random,Cruiser,10,9/15/2023,9/15/2023,266,0.6241,0.4511,111,0.6687,2827,2827,114765.7,1.18,2.8066,258468,2955258,115,0.43,0.0075,0.0113,0,0,20466.0038,133117,1509,2749
Notha_Atfast,B-SKY,Gouden Leeuw,Random,Cruiser,10,7/28/2023,7/28/2023,55,0.4545,0.4182,18,0.72,1334,1334,88374.73,0.73,2.3256,172055,2673400,22,0.4,0.0182,0,0,0,17862.2182,69841,500,427
Notha_Atfast,B-SKY,Hindenburg,Random,Cruiser,10,9/13/2023,9/13/2023,26,0.5769,0.3462,7,0.4667,1916,1651.7241,107605,0.85,2.6597,183686,2273000,6,0.23,0,0,1,56,23596.2308,100761,66,306
Notha_Atfast,B-SKY,Vermont,Random,Battleship,10,9/13/2023,9/13/2023,92,0.6087,0.4891,38,0.6786,1582,1582,105966.39,1.05,3.4529,245153,3829200,11,0.12,0.0326,0,0,0,28116.163,141086,249,488
Notha_Atfast,B-SKY,Bourgogne,Random,Battleship,10,8/15/2023,8/15/2023,72,0.5833,0.5556,34,0.8095,1462,1462,126780.6,1.18,3.3032,244413,3093123,10,0.14,0.0139,0.0139,0,0,19667.5972,97288,484,521
Notha_Atfast,B-SKY,Yueyang,Random,Destroyer,10,9/15/2023,9/15/2023,74,0.6081,0.5541,35,0.7778,1713,1713,68270.54,1.09,2.2525,296777,1221314,116,1.57,0,0,34,14.0636,43668.4189,184384,2584,395
Notha_Atfast,B-SKY,Schlieffen,Random,Battleship,10,8/23/2023,8/23/2023,40,0.575,0.175,7,0.3043,1490,1490,87207.63,1.07,2.587,184426,3006498,11,0.28,0,0.225,3,47.7143,19640.825,120037,259,462
Notha_Atfast,B-SKY,Thunderer,Random,Battleship,10,9/15/2023,9/15/2023,28,0.5357,0.6429,15,1,1531,1425.4138,124018.54,0.86,3.0462,202271,2745800,3,0.11,0,0,0,0,20109.3214,67225,157,147
Notha_Atfast,B-SKY,Yoshino B,Random,Cruiser,10,9/13/2023,9/13/2023,8,0.375,0.25,2,0.6667,1680,405.5172,96801.13,1.25,3.0224,123466,2084298,2,0.25,0,0,0,0,17344.75,52293,20,49
Notha_Atfast,B-SKY,Ohio,Random,Battleship,10,9/13/2023,9/13/2023,55,0.6182,0.4727,21,0.6176,1536,1536,108696.09,1.15,2.9501,216422,2783650,12,0.22,0.0182,0.1091,0,0,22421.8,98970,96,444
Notha_Atfast,B-SKY,Salem,Random,Cruiser,10,3/8/2023,3/8/2023,1,1,1,1,1,4851,0,142878,4,3.1902,142878,643198,1,1,0,0,0,0,38427,38427,27,0
Notha_Atfast,B-SKY,Conqueror,Random,Battleship,10,9/13/2023,9/13/2023,90,0.5444,0.4778,38,0.7755,1652,1652,126587.82,1.18,3.5593,305849,4110028,17,0.19,0.0111,0.0222,0,0,21393.4333,104633,207,617
Notha_Atfast,B-SKY,Forrest Sherman,Random,Destroyer,10,8/21/2023,8/21/2023,19,0.4737,0.3158,5,0.5556,1453,901.8621,60812.95,0.95,2.342,105518,1180152,27,1.42,0,0,0,0,33686.5789,148268,347,310
Notha_Atfast,B-SKY,Mecklenburg,Random,Battleship,10,9/13/2023,9/13/2023,142,0.5563,0.4437,55,0.6962,1488,1488,121289.35,1.15,2.8249,287966,3458869,28,0.2,0.007,0.0986,4,14.4615,21693.4789,92141,423,1054
Notha_Atfast,B-SKY,Smolensk,Random,Cruiser,10,7/28/2023,7/28/2023,30,0.6667,0.5333,15,0.75,1502,1502,80473.07,0.9,2.979,168661,2009135,4,0.13,0,0,0,0,19405.8,71222,284,247
Notha_Atfast,B-SKY,Venezia,Random,Cruiser,10,9/13/2023,9/13/2023,39,0.5128,0.4615,13,0.65,1390,1390,84333.59,1.18,2.6689,176168,2225666,14,0.36,0,0,4,31.8333,19115.2821,60383,221,313
Notha_Atfast,B-SKY,Druid,Random,Destroyer,10,4/17/2023,4/17/2023,8,0.375,0.375,2,0.6667,700,168.9655,46953.88,0.63,2,79521,1441734,13,1.63,0.125,0,0,0,27908.625,69322,106,214
Notha_Atfast,B-SKY,Ragnar,Random,Destroyer,10,5/16/2023,5/16/2023,1,0,0,0,0,318,0,39715,0,0,39715,1029200,4,4,0,0,0,0,10979,10979,0,0
Notha_Atfast,B-SKY,Minotaur,Random,Cruiser,10,7/9/2023,7/9/2023,21,0.619,0.4762,9,0.6923,1995,1375.8621,91151.67,1,3.265,179719,1838701,4,0.19,0,0,3,21.55,19653.381,59200,206,291
Notha_Atfast,B-SKY,Daring,Random,Destroyer,10,7/21/2023,7/21/2023,7,0.4286,0.2857,2,0.6667,999,206.6897,45746.57,0.43,2.0683,84351,880686,4,0.57,0,0,0,0,35025.7143,78845,309,66
Notha_Atfast,B-SKY,Harugumo,Random,Destroyer,10,8/5/2023,8/5/2023,12,0.5833,0.3333,4,0.5714,1975,749.1379,65953.58,1.42,2.2616,116544,1004684,15,1.25,0,0,2,19.0909,15984.1667,52791,319,75
Notha_Atfast,B-SKY,St. Vincent,Random,Battleship,10,9/13/2023,9/13/2023,86,0.6279,0.5116,38,0.7037,1518,1518,117038.62,1.19,2.8858,263158,3502000,23,0.27,0.0349,0.0233,5,11.6,20608.314,70509,699,470
Notha_Atfast,B-SKY,Puerto Rico,Random,Cruiser,10,11/8/2022,11/8/2022,7,0.2857,0,0,0,866,179.1724,59610.57,0.71,2.4866,83266,1693234,6,0.86,0.1429,0,0,0,17285.7143,34680,14,14
Notha_Atfast,B-SKY,Tromp,Random,Destroyer,10,4/19/2023,4/19/2023,31,0.6452,0.4516,14,0.7,1086,1086,42988.61,0.45,2.1515,123915,1637300,53,1.71,0,0,4,32.4,59781.2258,251792,641,247
Notha_Atfast,B-SKY,Z-52,Random,Destroyer,10,9/13/2023,9/13/2023,3,0.6667,0,0,0,1601,110.4138,46106.33,0.67,0,71541,489534,2,0.67,0,0,2,18.2857,53252.6667,113038,241,44
Notha_Atfast,B-SKY,Napoli,Random,Cruiser,10,9/16/2023,9/16/2023,8,0.5,0.375,2,0.5,1023,246.931,54609.63,0.75,2.7641,84208,1962871,3,0.38,0,0.375,0,0,39868.5,164203,58,46
Notha_Atfast,B-SKY,Moskva,Random,Cruiser,10,9/16/2023,9/16/2023,5,0.4,0.2,1,0.5,1324,182.6207,67454.6,0.8,2.3591,115332,2032903,5,1,0,0.2,0,0,30492.4,51779,34,167
Notha_Atfast,B-SKY,Petropavlovsk,Random,Cruiser,10,7/6/2023,7/6/2023,1,1,0,0,0,870,0,40221,0,0,40221,1431020,4,4,0,0,0,0,68444,68444,0,0
Notha_Atfast,B-SKY,Marceau,Random,Destroyer,10,7/11/2023,7/13/2023,10,0.6,0.3,2,0.3333,1489,462.1034,52040.8,0.5,2.5371,90491,1521330,20,2,0,0,1,12.6,38832.8,73488,222,60
Notha_Atfast,B-SKY,Kremlin,Random,Battleship,10,8/20/2023,8/20/2023,23,0.6087,0.3043,6,0.4286,1382,1048.4138,88262.09,0.83,2.6992,154772,3913850,8,0.35,0,0,0,0,25801,88349,20,110
Notha_Atfast,B-SKY,Halland,Random,Destroyer,10,9/15/2023,9/15/2023,360,0.5833,0.525,155,0.7381,1790,1790,58417.65,1.14,2.4141,203335,1888994,588,1.63,0,0,188,11.224,54250.125,224581,11745,2833
Notha_Atfast,B-SKY,Shimakaze,Random,Destroyer,10,9/13/2023,9/13/2023,99,0.5556,0.4545,37,0.6727,1797,1797,56200.98,1.06,1.9782,183430,1775012,190,1.92,0,0,61,21.2674,55119.1717,209184,2874,787
Notha_Atfast,B-SKY,Montana,Random,Battleship,10,9/15/2023,9/15/2023,362,0.5387,0.4834,145,0.7436,1915,1915,115349.88,1.12,2.959,268898,4575281,69,0.19,0.011,0.0249,0,0,21854.1271,99951,1140,2298
Notha_Atfast,B-SKY,Za?,Random,Cruiser,10,9/15/2023,9/15/2023,6,0.5,0.3333,1,0.3333,2543,438.4483,120592.17,1.67,2.5,159379,1622450,2,0.33,0,0,4,8.8462,33314.5,79528,0,164
Notha_Atfast,B-SKY,Gearing,Random,Destroyer,10,9/16/2023,9/16/2023,107,0.5701,0.5421,49,0.8033,2157,2157,66657.21,1.1,2.1504,233517,1616460,203,1.9,0,0,57,14.6604,58292.243,176428,3195,1133
Notha_Atfast,B-SKY,Yamato,Random,Battleship,10,9/17/2023,9/17/2023,269,0.6022,0.4758,109,0.6728,2259,2259,121592.82,1.24,3.1243,281019,3975833,43,0.16,0.0149,0.0335,0,0,22932.0929,102158,649,1287
yitsian,B-SKY,Gouden Leeuw,Random,Cruiser,10,6/24/2023,6/24/2023,11,0.9091,0.4545,4,0.4,1467,505.8621,76752.64,0.45,2.6587,154803,2067875,7,0.64,0,0,0,0,45307.7273,117141,91,239
yitsian,B-SKY,Yueyang,Random,Destroyer,10,6/25/2023,6/25/2023,29,0.5862,0.5517,13,0.7647,1975,1906.8966,80433.69,1.14,2.6035,251529,2018796,45,1.55,0,0,12,11.0345,62897.1034,150466,1371,383
yitsian,B-SKY,San Martín,Random,Cruiser,10,8/23/2023,8/23/2023,18,0.5556,0.4444,8,0.8,1606,941.4483,84639.28,1.06,2.3582,173216,3340116,7,0.39,0,0,0,0,28240.0556,93423,179,352
